booking_id,passenger_id,flight_id,booking_date,booking_status,seat_class
813072,501017,705277,2025-02-23,Confirmed,Premium Economy
813073,504070,701084,2024-12-24,Completed,Premium Economy
813074,501156,709977,2025-03-13,Cancelled,Premium Economy
813075,508209,702968,2025-08-07,Completed,Economy
813076,504922,709605,2024-12-08,Completed,Economy
813077,508169,707565,2025-07-04,Confirmed,Business
813078,505378,707308,2025-06-24,Cancelled,Premium Economy
813079,509432,703723,2024-11-02,Cancelled,Premium Economy
813080,509689,704965,2025-01-06,Completed,Economy
813081,505624,704486,2024-11-03,Cancelled,Premium Economy
813082,505564,706253,2025-08-03,Completed,Premium Economy
813083,503413,707975,2025-11-23,Completed,Economy
813084,504237,709741,2025-05-04,Confirmed,Business
813085,509165,708344,2025-12-22,Completed,Premium Economy
813086,500300,701939,2025-05-15,Completed,Premium Economy
813087,504016,704792,2025-11-26,Completed,Premium Economy
813088,504881,709209,2025-06-29,Cancelled,Premium Economy
813089,503179,705702,2025-05-20,Cancelled,Premium Economy
813090,501938,703341,2025-04-20,Confirmed,Economy
813091,500481,702751,2025-09-10,Completed,Premium Economy
813092,502958,708022,2025-05-09,Completed,Economy
813093,501344,705765,2025-12-13,Cancelled,Business
813094,505373,707951,2025-07-22,Confirmed,Economy
813095,502800,709531,2025-03-15,Cancelled,Economy
813096,501720,704560,2025-10-14,Completed,Business
813097,501234,707753,2025-04-18,Cancelled,Premium Economy
813098,505922,703474,2025-09-16,Cancelled,Business
813099,504270,709596,2025-11-19,Cancelled,Premium Economy
813100,503812,700917,2025-09-04,Confirmed,Business
813101,500087,704454,2025-07-05,Completed,Economy
813102,505674,703110,2025-01-17,Cancelled,Premium Economy
813103,502448,702821,2025-01-15,Completed,Economy
813104,505862,706941,2025-09-19,Confirmed,Premium Economy
813105,500315,700643,2025-12-04,Confirmed,Business
813106,507998,703705,2025-08-31,Confirmed,Premium Economy
813107,502735,707537,2024-11-09,Cancelled,Business
813108,504922,704324,2024-10-17,Confirmed,Business
813109,506175,700418,2025-02-06,Completed,Business
813110,506528,700298,2025-02-07,Cancelled,Economy
813111,508873,705266,2025-10-14,Confirmed,Premium Economy
813112,509767,709739,2024-12-12,Completed,Economy
813113,502798,706497,2025-10-09,Confirmed,Business
813114,505192,704835,2025-12-17,Confirmed,Premium Economy
813115,509604,703309,2025-05-13,Cancelled,Premium Economy
813116,503888,701684,2024-12-04,Completed,Business
813117,504496,708560,2024-10-20,Cancelled,Business
813118,501101,702633,2025-06-25,Cancelled,Premium Economy
813119,509702,700944,2025-02-20,Confirmed,Premium Economy
813120,506375,706441,2025-08-28,Completed,Business
813121,504881,702359,2025-06-11,Cancelled,Premium Economy
813122,509169,700366,2025-09-14,Confirmed,Premium Economy
813123,505220,705879,2024-10-18,Confirmed,Economy
813124,502011,708395,2025-01-03,Cancelled,Economy
813125,504684,704632,2024-12-14,Confirmed,Business
813126,500439,705319,2025-01-23,Confirmed,Business
813127,501046,702654,2025-05-29,Confirmed,Business
813128,504059,701995,2025-10-15,Confirmed,Premium Economy
813129,507964,706957,2025-08-05,Cancelled,Premium Economy
813130,503937,707242,2025-08-08,Confirmed,Business
813131,508971,701903,2025-06-05,Completed,Premium Economy
813132,500250,708851,2025-09-24,Confirmed,Economy
813133,504839,705807,2025-07-11,Confirmed,Economy
813134,500204,707748,2024-12-20,Confirmed,Premium Economy
813135,505398,708965,2025-12-03,Confirmed,Business
813136,503237,709437,2025-07-26,Cancelled,Business
813137,500666,703641,2025-05-11,Confirmed,Business
813138,500287,707557,2025-04-29,Confirmed,Premium Economy
813139,506505,706740,2025-10-14,Cancelled,Premium Economy
813140,508389,707698,2025-11-08,Cancelled,Business
813141,506699,707516,2025-05-29,Completed,Business
813142,509967,705891,2025-06-20,Confirmed,Premium Economy
813143,503489,702206,2025-04-21,Cancelled,Premium Economy
813144,508732,702563,2025-08-15,Completed,Premium Economy
813145,507767,705488,2024-11-19,Cancelled,Premium Economy
813146,505113,706242,2025-08-02,Cancelled,Economy
813147,507523,700699,2025-10-17,Completed,Premium Economy
813148,504677,700522,2025-07-15,Confirmed,Business
813149,501164,708855,2025-04-15,Confirmed,Economy
813150,506157,707035,2025-05-08,Cancelled,Business
813151,500444,709441,2025-04-19,Completed,Economy
813152,504680,700458,2025-07-31,Cancelled,Economy
813153,506345,703703,2025-04-14,Cancelled,Premium Economy
813154,507733,708821,2025-11-18,Completed,Business
813155,506534,701881,2024-11-15,Cancelled,Business
813156,506202,708987,2025-09-10,Cancelled,Economy
813157,504657,702979,2025-05-30,Cancelled,Business
813158,501944,706520,2024-10-19,Completed,Economy
813159,500795,707749,2025-06-18,Confirmed,Premium Economy
813160,509150,701431,2025-10-30,Completed,Business
813161,500242,709234,2025-10-25,Cancelled,Economy
813162,500209,702212,2024-12-24,Cancelled,Premium Economy
813163,500705,709092,2025-01-21,Completed,Premium Economy
813164,503750,707027,2025-03-23,Completed,Business
813165,506299,707843,2025-02-09,Completed,Business
813166,502276,705214,2025-06-05,Completed,Business
813167,503952,704092,2025-07-27,Cancelled,Premium Economy
813168,508196,703954,2024-10-29,Completed,Business
813169,500909,701335,2024-10-02,Confirmed,Premium Economy
813170,506354,701826,2025-12-05,Cancelled,Premium Economy
813171,505918,706722,2025-10-07,Completed,Economy
813172,501103,703117,2025-04-20,Cancelled,Economy
813173,507674,707047,2024-12-23,Cancelled,Premium Economy
813174,500307,708951,2024-12-06,Cancelled,Economy
813175,507973,706402,2025-02-13,Cancelled,Economy
813176,505512,700998,2024-12-23,Completed,Economy
813177,508816,705275,2024-12-01,Cancelled,Business
813178,506922,707488,2025-01-05,Cancelled,Premium Economy
813179,508621,701973,2025-10-30,Confirmed,Economy
813180,504907,708489,2025-06-24,Cancelled,Economy
813181,501180,700777,2025-08-04,Completed,Business
813182,503246,706787,2024-12-06,Completed,Premium Economy
813183,502633,706552,2025-02-22,Confirmed,Premium Economy
813184,500862,706761,2024-11-20,Cancelled,Business
813185,507842,707661,2025-07-12,Confirmed,Economy
813186,509611,703119,2025-01-21,Completed,Business
813187,500593,705173,2024-10-23,Cancelled,Economy
813188,507920,700384,2025-07-29,Confirmed,Economy
813189,509173,705402,2025-06-15,Completed,Economy
813190,508606,704295,2025-06-01,Completed,Economy
813191,508684,700640,2025-06-09,Completed,Economy
813192,507410,707385,2025-04-19,Confirmed,Premium Economy
813193,502283,705547,2025-08-04,Cancelled,Premium Economy
813194,501536,709213,2025-04-19,Completed,Economy
813195,504897,707015,2025-07-09,Confirmed,Business
813196,502339,705228,2025-09-07,Confirmed,Economy
813197,505012,705869,2025-02-20,Confirmed,Premium Economy
813198,502005,708623,2025-10-30,Confirmed,Economy
813199,500663,704902,2025-11-07,Confirmed,Economy
813200,508695,702258,2025-06-28,Confirmed,Premium Economy
813201,502787,707773,2024-12-01,Confirmed,Business
813202,500839,701041,2025-10-30,Cancelled,Premium Economy
813203,504339,703832,2025-04-04,Confirmed,Economy
813204,506466,709711,2025-02-21,Confirmed,Economy
813205,501886,705868,2025-05-24,Confirmed,Business
813206,503635,702411,2025-06-07,Confirmed,Business
813207,505187,701200,2024-11-30,Completed,Economy
813208,501075,702642,2025-11-10,Cancelled,Economy
813209,507917,702378,2025-10-21,Completed,Business
813210,501284,705276,2025-04-24,Completed,Premium Economy
813211,508018,702033,2025-09-11,Cancelled,Business
813212,501255,709277,2025-04-17,Cancelled,Premium Economy
813213,508931,703068,2025-09-24,Confirmed,Premium Economy
813214,502229,704021,2025-02-23,Confirmed,Economy
813215,502253,707994,2025-07-12,Completed,Economy
813216,507691,702445,2024-10-16,Confirmed,Premium Economy
813217,507719,705716,2025-07-28,Cancelled,Premium Economy
813218,504980,703727,2025-10-10,Completed,Business
813219,509083,708786,2025-06-24,Completed,Business
813220,508924,708823,2024-10-07,Confirmed,Economy
813221,507750,706634,2025-11-27,Confirmed,Economy
813222,507744,707525,2025-08-18,Completed,Economy
813223,504992,709915,2025-09-30,Confirmed,Premium Economy
813224,506065,707006,2025-03-30,Cancelled,Economy
813225,500354,704343,2025-09-14,Completed,Premium Economy
813226,507421,702933,2025-05-17,Confirmed,Business
813227,503995,702390,2025-07-04,Confirmed,Premium Economy
813228,500209,707878,2024-10-31,Confirmed,Economy
813229,502332,709069,2024-11-28,Completed,Economy
813230,500236,701337,2025-07-30,Completed,Business
813231,505942,704308,2025-02-05,Completed,Economy
813232,505475,706011,2024-10-26,Cancelled,Business
813233,509461,703447,2025-10-07,Confirmed,Business
813234,503217,708092,2025-11-25,Completed,Economy
813235,502608,707321,2025-12-22,Confirmed,Business
813236,503864,703716,2025-08-04,Cancelled,Premium Economy
813237,509835,708566,2025-03-02,Completed,Premium Economy
813238,505252,708838,2025-10-03,Confirmed,Business
813239,506975,708201,2025-02-21,Cancelled,Premium Economy
813240,505226,702621,2025-04-12,Cancelled,Economy
813241,509906,709569,2025-06-20,Cancelled,Premium Economy
813242,507745,704208,2025-02-19,Confirmed,Business
813243,508992,703898,2025-07-18,Cancelled,Premium Economy
813244,506953,705294,2024-12-01,Completed,Business
813245,507710,707363,2025-05-16,Confirmed,Economy
813246,501888,707020,2025-10-27,Cancelled,Economy
813247,500243,704043,2025-05-17,Confirmed,Economy
813248,508471,704669,2025-02-20,Cancelled,Premium Economy
813249,504656,703847,2025-07-23,Cancelled,Premium Economy
813250,500472,701175,2025-08-28,Confirmed,Premium Economy
813251,507838,703419,2024-11-13,Cancelled,Business
813252,506742,704077,2024-10-18,Confirmed,Premium Economy
813253,509988,705811,2025-07-28,Cancelled,Economy
813254,506909,709803,2024-10-29,Completed,Business
813255,508596,703432,2024-12-08,Confirmed,Premium Economy
813256,508371,701964,2025-06-13,Cancelled,Premium Economy
813257,503742,703847,2024-10-27,Confirmed,Premium Economy
813258,503771,705325,2025-03-08,Completed,Business
813259,502171,704879,2025-04-14,Cancelled,Business
813260,503568,708455,2024-11-07,Completed,Economy
813261,507110,702177,2025-02-25,Cancelled,Premium Economy
813262,502886,706295,2025-11-28,Confirmed,Premium Economy
813263,503276,704260,2025-11-07,Confirmed,Economy
813264,509331,706029,2025-07-25,Completed,Premium Economy
813265,500045,705408,2025-08-19,Completed,Business
813266,502482,706792,2025-02-17,Confirmed,Business
813267,503882,704445,2025-11-02,Confirmed,Premium Economy
813268,502525,705936,2024-11-01,Completed,Premium Economy
813269,505888,700756,2025-09-25,Completed,Business
813270,507259,701119,2025-11-02,Completed,Business
813271,505801,705693,2024-12-23,Completed,Business
813272,509137,703308,2025-07-21,Confirmed,Premium Economy
813273,501350,706423,2025-12-08,Completed,Business
813274,509250,701390,2025-12-19,Cancelled,Economy
813275,502700,706012,2025-04-26,Confirmed,Premium Economy
813276,508444,706681,2025-10-30,Cancelled,Business
813277,508145,707271,2025-08-16,Completed,Business
813278,503903,701001,2025-04-08,Confirmed,Premium Economy
813279,505793,707287,2025-04-29,Completed,Business
813280,503530,704320,2025-06-14,Cancelled,Economy
813281,500518,705476,2025-04-29,Completed,Premium Economy
813282,508368,706613,2025-08-18,Cancelled,Economy
813283,506834,704190,2025-01-18,Completed,Economy
813284,505618,707434,2025-10-21,Confirmed,Economy
813285,504387,700272,2025-07-22,Completed,Business
813286,503730,703486,2024-11-23,Completed,Premium Economy
813287,506087,708477,2025-02-20,Completed,Business
813288,503432,706204,2025-02-28,Confirmed,Economy
813289,501509,707856,2025-02-21,Cancelled,Economy
813290,509547,708854,2025-11-28,Completed,Premium Economy
813291,503443,701961,2025-12-02,Cancelled,Premium Economy
813292,503830,703604,2025-03-11,Confirmed,Premium Economy
813293,503758,704533,2025-01-04,Cancelled,Business
813294,505799,703565,2025-12-09,Confirmed,Business
813295,508113,708946,2025-11-08,Confirmed,Premium Economy
813296,503226,706271,2025-09-03,Completed,Business
813297,502942,704942,2025-12-13,Completed,Economy
813298,500011,706608,2024-11-26,Completed,Premium Economy
813299,505475,705284,2025-09-18,Completed,Business
813300,507599,700586,2025-11-19,Confirmed,Economy
813301,508360,703665,2025-09-22,Confirmed,Premium Economy
813302,505338,709463,2025-11-20,Confirmed,Premium Economy
813303,509132,700127,2025-06-21,Completed,Business
813304,500853,705942,2025-01-08,Completed,Business
813305,504844,704741,2025-03-09,Completed,Premium Economy
813306,500849,709098,2025-08-24,Cancelled,Premium Economy
813307,500228,702031,2025-05-21,Confirmed,Economy
813308,503145,706458,2025-01-21,Confirmed,Premium Economy
813309,506475,701575,2024-12-17,Completed,Economy
813310,503829,700589,2024-12-07,Confirmed,Premium Economy
813311,505274,704255,2025-05-05,Cancelled,Premium Economy
813312,506176,705158,2025-09-12,Cancelled,Premium Economy
813313,500150,707449,2025-01-21,Completed,Business
813314,500925,705680,2025-02-28,Cancelled,Business
813315,509373,702580,2025-11-09,Confirmed,Premium Economy
813316,504044,700302,2024-10-25,Completed,Premium Economy
813317,508514,704114,2025-11-05,Completed,Business
813318,501599,707651,2024-11-27,Cancelled,Premium Economy
813319,505197,705313,2025-07-11,Completed,Premium Economy
813320,506844,708780,2024-12-18,Cancelled,Premium Economy
813321,501496,707218,2024-11-05,Confirmed,Premium Economy
813322,508254,703794,2025-01-29,Completed,Business
813323,508879,703648,2025-03-28,Cancelled,Premium Economy
813324,504051,700100,2024-12-10,Confirmed,Business
813325,503848,702346,2025-06-14,Confirmed,Economy
813326,501802,702220,2025-02-17,Confirmed,Business
813327,500001,702819,2025-11-28,Confirmed,Premium Economy
813328,503004,706666,2025-09-03,Cancelled,Premium Economy
813329,509457,708323,2025-05-28,Cancelled,Economy
813330,508466,708220,2024-11-09,Confirmed,Economy
813331,501175,701315,2025-08-26,Completed,Economy
813332,504051,705797,2024-10-06,Cancelled,Business
813333,506376,707928,2024-10-20,Confirmed,Premium Economy
813334,506334,705001,2024-11-29,Confirmed,Premium Economy
813335,506867,704890,2024-12-14,Cancelled,Business
813336,509894,707710,2025-04-27,Confirmed,Business
813337,506364,708969,2024-10-28,Confirmed,Premium Economy
813338,504427,705254,2025-11-03,Cancelled,Business
813339,503731,700897,2024-11-11,Completed,Economy
813340,506531,702102,2025-11-17,Confirmed,Premium Economy
813341,503606,706525,2025-05-10,Cancelled,Business
813342,502448,709933,2025-02-16,Completed,Premium Economy
813343,502929,704894,2025-08-18,Confirmed,Premium Economy
813344,505360,709767,2024-12-09,Cancelled,Premium Economy
813345,502793,702303,2024-10-16,Confirmed,Economy
813346,505153,706132,2025-05-16,Completed,Economy
813347,508468,703147,2025-03-06,Completed,Premium Economy
813348,502534,709492,2025-04-24,Completed,Business
813349,501066,706524,2025-01-12,Confirmed,Economy
813350,502512,704672,2025-02-21,Cancelled,Business
813351,501984,707121,2024-11-17,Confirmed,Business
813352,506699,702526,2025-03-16,Cancelled,Premium Economy
813353,509293,700923,2024-12-26,Cancelled,Business
813354,509021,706740,2025-01-09,Confirmed,Economy
813355,500581,705938,2025-01-12,Completed,Premium Economy
813356,501862,702112,2025-08-25,Cancelled,Economy
813357,509706,700053,2024-10-22,Completed,Business
813358,500548,705593,2024-10-23,Cancelled,Business
813359,509906,706308,2025-02-17,Cancelled,Economy
813360,502349,705760,2025-02-03,Cancelled,Business
813361,500288,701533,2025-11-07,Confirmed,Economy
813362,508173,709139,2024-10-06,Cancelled,Business
813363,509566,709774,2025-04-24,Confirmed,Business
813364,507337,703851,2025-07-08,Completed,Economy
813365,507143,704141,2024-12-17,Completed,Business
813366,504914,706872,2024-10-17,Cancelled,Business
813367,500217,709822,2025-07-19,Cancelled,Business
813368,504299,702431,2024-11-25,Completed,Business
813369,505115,707717,2025-01-03,Cancelled,Business
813370,501986,709004,2025-09-17,Completed,Business
813371,507118,708770,2025-02-07,Cancelled,Business
813372,508140,705767,2025-09-18,Completed,Premium Economy
813373,509800,705668,2025-04-02,Confirmed,Premium Economy
813374,508134,703484,2025-08-28,Confirmed,Economy
813375,506287,708048,2025-08-06,Cancelled,Economy
813376,506590,704712,2025-08-13,Confirmed,Economy
813377,507241,701741,2025-08-05,Cancelled,Business
813378,506623,706343,2025-12-13,Completed,Economy
813379,504723,706778,2025-03-01,Cancelled,Premium Economy
813380,505961,700185,2025-11-09,Cancelled,Business
813381,500999,700221,2025-12-01,Confirmed,Premium Economy
