flight_id,flight_no,origin_airport,destination_airport,flight_date,base_fare
702664,FL3663,6015,6003,2025-10-03,39716.54
702665,FL3664,6019,6029,2025-10-22,23138.77
702666,FL3665,6015,6024,2025-07-06,72091.61
702667,FL3666,6022,6009,2025-12-09,19484.77
702668,FL3667,6018,6024,2025-06-01,41193.12
702669,FL3668,6021,6027,2025-03-11,11978.49
702670,FL3669,6007,6001,2025-02-26,53853.81
702671,FL3670,6006,6006,2025-06-03,35601.68
702672,FL3671,6010,6011,2025-06-26,11616.34
702673,FL3672,6020,6005,2025-06-03,8819.63
702674,FL3673,6011,6014,2025-06-04,7684.09
702675,FL3674,6001,6029,2025-11-30,42103.29
702676,FL3675,6028,6021,2025-12-11,27199.18
702677,FL3676,6018,6003,2025-12-18,73695.16
702678,FL3677,6022,6005,2025-11-02,18638.79
702679,FL3678,6005,6017,2025-05-17,14758.78
702680,FL3679,6027,6021,2025-08-16,18180.22
702681,FL3680,6025,6018,2025-02-08,65186.7
702682,FL3681,6002,6007,2025-10-27,30636.03
702683,FL3682,6001,6007,2025-01-19,58730.27
702684,FL3683,6022,6019,2025-05-29,60815.29
702685,FL3684,6007,6017,2025-02-15,32151.83
702686,FL3685,6004,6005,2025-11-08,5098.36
702687,FL3686,6028,6020,2025-08-16,44630.86
702688,FL3687,6012,6022,2025-04-05,63715.4
702689,FL3688,6018,6006,2025-05-30,42770.3
702690,FL3689,6015,6024,2025-03-21,25605.73
702691,FL3690,6001,6003,2025-06-30,58520.52
702692,FL3691,6009,6006,2025-08-23,10312.11
702693,FL3692,6029,6028,2025-12-31,48293.77
702694,FL3693,6028,6010,2025-07-28,16051.73
702695,FL3694,6012,6024,2025-03-09,59065.23
702696,FL3695,6026,6008,2025-09-13,66419.24
702697,FL3696,6020,6013,2025-04-16,67336.61
702698,FL3697,6006,6008,2025-05-05,64898.57
702699,FL3698,6020,6001,2025-08-09,47320.72
702700,FL3699,6024,6020,2025-07-30,3849.27
702701,FL3700,6017,6012,2025-03-25,20730.53
702702,FL3701,6007,6002,2025-10-04,35277.31
702703,FL3702,6013,6030,2025-03-04,45294.66
702704,FL3703,6024,6005,2025-03-18,33086.54
702705,FL3704,6029,6019,2025-11-19,23230.85
702706,FL3705,6028,6027,2025-11-20,14309.81
702707,FL3706,6029,6009,2025-01-11,42011.99
702708,FL3707,6025,6016,2025-04-17,60678.87
702709,FL3708,6009,6011,2025-08-23,57234.99
702710,FL3709,6020,6013,2025-03-03,12914.04
702711,FL3710,6014,6006,2025-10-10,70095.08
702712,FL3711,6019,6024,2025-11-07,58340.14
702713,FL3712,6027,6024,2025-09-21,55503.35
702714,FL3713,6019,6019,2025-02-07,36038.72
702715,FL3714,6011,6008,2025-01-11,58863.96
702716,FL3715,6011,6027,2025-03-16,36864.84
702717,FL3716,6015,6010,2025-01-23,44045.11
702718,FL3717,6017,6002,2025-09-19,74292.09
702719,FL3718,6006,6007,2025-06-03,54997.45
702720,FL3719,6030,6021,2025-05-24,37510.18
702721,FL3720,6002,6021,2025-06-08,12869.42
702722,FL3721,6027,6012,2025-08-03,20720.97
702723,FL3722,6013,6023,2025-02-24,60293.76
702724,FL3723,6028,6007,2025-08-29,16205.03
702725,FL3724,6002,6028,2025-02-03,29677.93
702726,FL3725,6001,6011,2025-09-17,31631.46
702727,FL3726,6025,6015,2025-02-11,10958.38
702728,FL3727,6030,6014,2025-01-11,9297.25
702729,FL3728,6016,6004,2025-07-06,31759.97
702730,FL3729,6030,6020,2025-10-08,24641.26
702731,FL3730,6003,6012,2025-08-16,28976.62
702732,FL3731,6010,6002,2025-09-11,58807.1
702733,FL3732,6030,6030,2025-07-12,37055.75
702734,FL3733,6009,6014,2025-03-10,6357.67
702735,FL3734,6021,6005,2025-09-09,9045.72
702736,FL3735,6008,6005,2025-10-27,11331.41
702737,FL3736,6018,6004,2025-09-25,56018.21
702738,FL3737,6006,6024,2025-08-09,14274.66
702739,FL3738,6022,6025,2025-12-29,18410.08
702740,FL3739,6007,6020,2025-04-02,25405.69
702741,FL3740,6008,6023,2025-08-14,66931.51
702742,FL3741,6028,6002,2025-12-12,3421.24
702743,FL3742,6006,6027,2025-01-08,36364.08
702744,FL3743,6009,6005,2025-03-19,74217.31
702745,FL3744,6028,6007,2025-11-07,22599.59
702746,FL3745,6025,6019,2025-07-09,40290.38
702747,FL3746,6022,6015,2025-11-19,5506.99
702748,FL3747,6026,6008,2025-02-27,33201.67
702749,FL3748,6026,6022,2025-05-16,56716.88
702750,FL3749,6010,6021,2025-12-19,10379.7
702751,FL3750,6023,6020,2025-06-12,19074.23
702752,FL3751,6021,6019,2025-08-28,33185.09
702753,FL3752,6010,6018,2025-06-14,59909.56
702754,FL3753,6029,6030,2025-11-04,52866.19
702755,FL3754,6006,6002,2025-12-03,65476.66
702756,FL3755,6019,6005,2025-01-30,19781.14
702757,FL3756,6002,6006,2025-02-26,68839.13
702758,FL3757,6004,6030,2025-12-22,8064.43
702759,FL3758,6009,6002,2025-06-06,3914.48
702760,FL3759,6009,6008,2025-01-23,46693.75
702761,FL3760,6014,6006,2025-09-24,63179.62
702762,FL3761,6022,6014,2025-06-19,7920.57
702763,FL3762,6024,6026,2025-05-10,2797.13
702764,FL3763,6015,6023,2025-11-30,71302.22
702765,FL3764,6016,6023,2025-11-06,59668.1
702766,FL3765,6006,6019,2025-08-26,50786.35
702767,FL3766,6021,6017,2025-10-08,61247.1
702768,FL3767,6019,6016,2025-07-17,37287.42
702769,FL3768,6020,6014,2025-11-07,63148.42
702770,FL3769,6026,6006,2025-10-27,14119.31
702771,FL3770,6015,6029,2025-07-20,67174.61
702772,FL3771,6006,6008,2025-03-04,66666.21
702773,FL3772,6025,6007,2025-06-30,47624.4
702774,FL3773,6021,6020,2025-06-14,45151.36
702775,FL3774,6001,6019,2025-11-05,22196.47
702776,FL3775,6017,6025,2025-09-11,19987.87
702777,FL3776,6004,6020,2025-06-27,64695.41
702778,FL3777,6021,6007,2025-10-13,4091.54
702779,FL3778,6029,6004,2025-08-08,7712.95
702780,FL3779,6013,6004,2025-04-14,55150.45
702781,FL3780,6001,6016,2025-08-08,16672.39
702782,FL3781,6001,6004,2025-11-18,42802.44
702783,FL3782,6004,6015,2025-10-09,22569.93
702784,FL3783,6030,6002,2025-11-01,45876.35
702785,FL3784,6010,6027,2025-03-31,32373.04
702786,FL3785,6017,6011,2025-01-23,23109.49
702787,FL3786,6029,6023,2025-01-24,43474.64
702788,FL3787,6002,6001,2025-01-03,35213.46
702789,FL3788,6007,6029,2025-03-17,61794.88
702790,FL3789,6025,6023,2025-05-03,55701.34
702791,FL3790,6017,6019,2025-02-09,34955.24
702792,FL3791,6008,6014,2025-01-26,17276.73
702793,FL3792,6011,6011,2025-09-10,48563.46
702794,FL3793,6013,6025,2025-07-23,7026.66
702795,FL3794,6009,6006,2025-11-22,25970.7
702796,FL3795,6026,6015,2025-11-25,28088.97
702797,FL3796,6013,6019,2025-11-14,63030.64
702798,FL3797,6023,6007,2025-05-14,21439.27
702799,FL3798,6018,6006,2025-06-18,61018.17
702800,FL3799,6018,6010,2025-08-20,54483.6
702801,FL3800,6027,6008,2025-08-07,38213.23
702802,FL3801,6005,6030,2025-10-28,3010.96
702803,FL3802,6026,6006,2025-02-14,68905.15
702804,FL3803,6026,6030,2025-01-29,73594.06
702805,FL3804,6009,6020,2025-04-06,66698.86
702806,FL3805,6008,6021,2025-02-15,23135.47
702807,FL3806,6017,6030,2025-01-09,60954.88
702808,FL3807,6030,6025,2025-01-26,16734.5
702809,FL3808,6017,6021,2025-03-20,60858.2
702810,FL3809,6010,6029,2025-09-07,49281.04
702811,FL3810,6001,6017,2025-06-28,51782.19
702812,FL3811,6025,6004,2025-02-09,66442.74
702813,FL3812,6009,6026,2025-11-06,4571.66
702814,FL3813,6011,6003,2025-02-23,53683.23
702815,FL3814,6016,6024,2025-01-29,47674.33
702816,FL3815,6008,6016,2025-11-23,57258.19
702817,FL3816,6017,6026,2025-12-07,11400.25
702818,FL3817,6006,6021,2025-04-09,43864.24
702819,FL3818,6006,6019,2025-01-21,24323.82
702820,FL3819,6018,6018,2025-08-02,33573.03
702821,FL3820,6018,6009,2025-04-13,29471.82
702822,FL3821,6012,6016,2025-08-11,58715.88
702823,FL3822,6023,6014,2025-09-05,70634.5
702824,FL3823,6004,6015,2025-03-20,71682.78
702825,FL3824,6008,6027,2025-01-14,47092.03
702826,FL3825,6015,6021,2025-01-30,74804.23
702827,FL3826,6014,6030,2025-02-10,69437.61
702828,FL3827,6020,6014,2025-12-05,55214.43
702829,FL3828,6028,6005,2025-09-09,38858.72
702830,FL3829,6019,6022,2025-06-01,70698.68
702831,FL3830,6002,6017,2025-06-11,26836.21
702832,FL3831,6029,6006,2025-11-01,16486.38
702833,FL3832,6011,6026,2025-08-07,20308.17
702834,FL3833,6026,6022,2025-03-23,9796.81
702835,FL3834,6012,6023,2025-05-29,25090.86
702836,FL3835,6025,6011,2025-12-12,65802.05
702837,FL3836,6001,6029,2025-01-10,63586.05
702838,FL3837,6011,6010,2025-03-08,36481.95
702839,FL3838,6028,6029,2025-05-16,16019.94
702840,FL3839,6017,6008,2025-08-28,63908.97
702841,FL3840,6005,6014,2025-10-04,73129.54
702842,FL3841,6027,6016,2025-09-18,37100.69
702843,FL3842,6009,6021,2025-01-04,54114.23
702844,FL3843,6017,6027,2025-08-17,33719.32
702845,FL3844,6018,6001,2025-03-28,29463.52
702846,FL3845,6025,6005,2025-05-03,31615.07
702847,FL3846,6023,6011,2025-02-18,69458.18
702848,FL3847,6029,6010,2025-10-02,48386.01
702849,FL3848,6021,6014,2025-12-03,16530.13
702850,FL3849,6020,6001,2025-12-07,25760.01
702851,FL3850,6008,6001,2025-07-19,60901.31
702852,FL3851,6030,6010,2025-10-02,47051.13
702853,FL3852,6012,6018,2025-03-20,32957.69
702854,FL3853,6020,6024,2025-09-09,34308.52
702855,FL3854,6014,6007,2025-07-29,16739.8
702856,FL3855,6022,6027,2025-04-16,28322.81
702857,FL3856,6020,6013,2025-08-22,73985.19
702858,FL3857,6013,6010,2025-01-18,66226.67
702859,FL3858,6007,6002,2025-09-12,17343.42
702860,FL3859,6020,6003,2025-04-23,6700.3
702861,FL3860,6028,6006,2025-03-11,52274.76
702862,FL3861,6004,6021,2025-12-14,24516.52
702863,FL3862,6030,6023,2025-12-01,20468.15
702864,FL3863,6023,6005,2025-02-20,14244.79
702865,FL3864,6027,6021,2025-12-29,36275.75
702866,FL3865,6027,6022,2025-03-28,74058.57
702867,FL3866,6011,6029,2025-07-09,61492.05
702868,FL3867,6024,6012,2025-03-31,6516.4
702869,FL3868,6018,6001,2025-08-16,10293.29
702870,FL3869,6016,6011,2025-12-31,52401.8
702871,FL3870,6013,6026,2025-07-27,73722.81
702872,FL3871,6022,6003,2025-06-24,66021.09
702873,FL3872,6011,6030,2025-08-30,67749.81
702874,FL3873,6005,6010,2025-05-19,65971.19
702875,FL3874,6004,6018,2025-07-09,38780.17
702876,FL3875,6013,6029,2025-03-26,46085.62
702877,FL3876,6020,6013,2025-12-23,19618.11
702878,FL3877,6020,6005,2025-01-09,58001.04
702879,FL3878,6007,6009,2025-08-31,36763.91
702880,FL3879,6026,6017,2025-06-30,24988.04
702881,FL3880,6012,6022,2025-08-26,53401.7
702882,FL3881,6025,6005,2025-04-03,38782.29
702883,FL3882,6017,6006,2025-07-08,61878.74
702884,FL3883,6025,6030,2025-07-18,9051.59
702885,FL3884,6027,6020,2025-05-01,44533.64
702886,FL3885,6011,6023,2025-01-04,14512.72
702887,FL3886,6029,6030,2025-02-19,65942.64
702888,FL3887,6002,6024,2025-05-18,38459.31
702889,FL3888,6021,6025,2025-08-22,55361.91
702890,FL3889,6023,6014,2025-10-27,22492.3
702891,FL3890,6002,6018,2025-11-10,74255.17
702892,FL3891,6003,6009,2025-11-30,55715.52
702893,FL3892,6021,6030,2025-07-05,44603.89
702894,FL3893,6025,6018,2025-10-04,45598.26
702895,FL3894,6020,6010,2025-11-08,74798.46
702896,FL3895,6014,6002,2025-07-24,24787.26
702897,FL3896,6014,6004,2025-08-24,36196.16
702898,FL3897,6011,6022,2025-08-02,4091.75
702899,FL3898,6009,6007,2025-12-10,51457.25
702900,FL3899,6003,6001,2025-02-25,63150.23
702901,FL3900,6018,6008,2025-05-07,35180.56
702902,FL3901,6028,6005,2025-03-29,30506.72
702903,FL3902,6026,6010,2025-09-08,52892.76
702904,FL3903,6004,6017,2025-02-02,51107.15
702905,FL3904,6001,6011,2025-05-08,63499.56
702906,FL3905,6029,6017,2025-03-25,7559.35
702907,FL3906,6030,6007,2025-06-24,52688.46
702908,FL3907,6017,6011,2025-09-15,34344.05
702909,FL3908,6004,6018,2025-02-08,3891.6
702910,FL3909,6009,6019,2025-01-01,22182.5
702911,FL3910,6030,6030,2025-11-27,57546.49
702912,FL3911,6022,6021,2025-04-06,31339.38
702913,FL3912,6029,6026,2025-12-25,8701.94
702914,FL3913,6003,6025,2025-10-18,10497.59
702915,FL3914,6002,6020,2025-09-17,29931.96
702916,FL3915,6004,6017,2025-04-15,37352.14
702917,FL3916,6025,6017,2025-11-14,25557.93
702918,FL3917,6018,6017,2025-10-17,28818.52
702919,FL3918,6017,6022,2025-08-16,68977.07
702920,FL3919,6028,6002,2025-09-10,41843.64
702921,FL3920,6004,6005,2025-04-06,68026.45
702922,FL3921,6007,6026,2025-05-13,5157.73
702923,FL3922,6004,6007,2025-01-22,52471.56
702924,FL3923,6023,6004,2025-10-05,66240.61
702925,FL3924,6025,6007,2025-09-18,61189.69
702926,FL3925,6005,6029,2025-02-24,21144.47
702927,FL3926,6011,6003,2025-07-18,30186.15
702928,FL3927,6002,6001,2025-01-04,62366.31
702929,FL3928,6021,6005,2025-11-27,6463.16
702930,FL3929,6011,6020,2025-07-27,8209.05
702931,FL3930,6023,6010,2025-04-16,22564.34
702932,FL3931,6028,6015,2025-10-07,33463.93
702933,FL3932,6025,6030,2025-12-27,67357.75
702934,FL3933,6006,6023,2025-02-26,10392.9
702935,FL3934,6027,6027,2025-03-29,21817.89
702936,FL3935,6026,6017,2025-09-01,31201.98
702937,FL3936,6018,6003,2025-12-26,59280.78
702938,FL3937,6004,6021,2025-06-03,51890.52
702939,FL3938,6012,6017,2025-11-15,46266.83
702940,FL3939,6013,6009,2025-01-31,25434.97
702941,FL3940,6019,6008,2025-11-18,46766.75
702942,FL3941,6012,6001,2025-07-17,59981.82
702943,FL3942,6008,6029,2025-11-25,17583.62
702944,FL3943,6002,6015,2025-09-24,74008.22
702945,FL3944,6029,6008,2025-04-24,21728.71
702946,FL3945,6004,6004,2025-10-24,19288.88
702947,FL3946,6029,6026,2025-05-24,28225.37
702948,FL3947,6030,6019,2025-01-14,21586.93
702949,FL3948,6008,6018,2025-12-20,46058.81
702950,FL3949,6015,6007,2025-02-20,50884.78
702951,FL3950,6001,6009,2025-01-28,4354.6
702952,FL3951,6021,6010,2025-02-19,6028.14
702953,FL3952,6009,6009,2025-08-15,69273.19
702954,FL3953,6013,6019,2025-06-08,73586.52
702955,FL3954,6001,6030,2025-04-03,12337.46
702956,FL3955,6008,6016,2025-06-26,74395.25
702957,FL3956,6022,6025,2025-06-22,28470.99
702958,FL3957,6010,6019,2025-03-23,58099.22
702959,FL3958,6018,6007,2025-02-07,19355.63
702960,FL3959,6006,6019,2025-02-26,39623.25
702961,FL3960,6021,6015,2025-01-20,58871.25
702962,FL3961,6006,6020,2025-01-21,15026.51
702963,FL3962,6018,6006,2025-10-21,58879.25
702964,FL3963,6021,6010,2025-11-02,70277.35
702965,FL3964,6013,6003,2025-09-30,5859.0
702966,FL3965,6021,6008,2025-03-02,46868.39
702967,FL3966,6024,6009,2025-07-02,59871.21
702968,FL3967,6002,6014,2025-01-14,4141.97
702969,FL3968,6001,6005,2025-03-28,7224.01
702970,FL3969,6009,6020,2025-10-28,43953.23
702971,FL3970,6014,6008,2025-07-25,50382.89
702972,FL3971,6025,6007,2025-10-07,42271.58
702973,FL3972,6026,6027,2025-06-30,58822.05
702974,FL3973,6026,6001,2025-11-07,35324.69
702975,FL3974,6006,6008,2025-11-08,58298.36
702976,FL3975,6010,6011,2025-10-20,69110.11
702977,FL3976,6024,6001,2025-11-20,64789.25
702978,FL3977,6015,6003,2025-03-13,12288.85
702979,FL3978,6011,6025,2025-09-04,3328.47
702980,FL3979,6011,6018,2025-08-10,11067.13
702981,FL3980,6013,6003,2025-01-30,56972.79
702982,FL3981,6004,6017,2025-08-10,54538.33
702983,FL3982,6028,6004,2025-11-05,27362.93
702984,FL3983,6025,6002,2025-04-04,38495.63
702985,FL3984,6004,6023,2025-04-08,18113.34
702986,FL3985,6026,6014,2025-01-06,5824.15
702987,FL3986,6021,6009,2025-04-05,50671.73
702988,FL3987,6006,6008,2025-09-20,12017.9
702989,FL3988,6017,6026,2025-01-08,66889.87
702990,FL3989,6028,6022,2025-02-17,26422.46
702991,FL3990,6013,6014,2025-12-04,70579.71
702992,FL3991,6012,6025,2025-04-24,25150.07
702993,FL3992,6009,6023,2025-09-14,39442.39
702994,FL3993,6002,6012,2025-05-10,12265.52
702995,FL3994,6005,6025,2025-10-08,39678.48
702996,FL3995,6019,6015,2025-09-19,59813.32
702997,FL3996,6004,6023,2025-09-14,34333.33
702998,FL3997,6021,6030,2025-05-08,40291.18
702999,FL3998,6006,6011,2025-09-28,25024.14
703000,FL3999,6009,6011,2025-06-04,21039.44
703001,FL4000,6023,6017,2025-12-30,39164.83
703002,FL4001,6002,6005,2025-07-31,30210.82
703003,FL4002,6003,6022,2025-10-01,15265.97
703004,FL4003,6026,6010,2025-11-03,56335.58
703005,FL4004,6007,6011,2025-02-03,36091.04
703006,FL4005,6019,6024,2025-11-22,16953.09
703007,FL4006,6008,6029,2025-12-16,58996.06
703008,FL4007,6008,6021,2025-11-26,41852.18
703009,FL4008,6014,6016,2025-03-30,67368.19
703010,FL4009,6010,6009,2025-10-06,32205.13
703011,FL4010,6018,6022,2025-11-07,38696.25
703012,FL4011,6027,6003,2025-02-24,20879.35
703013,FL4012,6005,6007,2025-05-10,31330.36
703014,FL4013,6027,6021,2025-06-28,3793.98
703015,FL4014,6015,6009,2025-08-06,26446.62
703016,FL4015,6006,6006,2025-04-26,60936.0
703017,FL4016,6027,6015,2025-10-23,45791.3
703018,FL4017,6012,6007,2025-09-13,32783.0
703019,FL4018,6011,6025,2025-01-22,49484.2
703020,FL4019,6018,6012,2025-09-27,52234.57
703021,FL4020,6021,6026,2025-06-19,60270.58
703022,FL4021,6012,6023,2025-12-11,42742.16
703023,FL4022,6016,6012,2025-06-06,39847.64
703024,FL4023,6008,6010,2025-10-13,14811.72
703025,FL4024,6002,6020,2025-03-23,42500.7
703026,FL4025,6003,6008,2025-10-22,18505.38
703027,FL4026,6006,6020,2025-12-27,29254.55
703028,FL4027,6029,6025,2025-05-07,69047.62
703029,FL4028,6011,6016,2025-02-21,52119.3
703030,FL4029,6019,6008,2025-11-04,3850.2
703031,FL4030,6027,6024,2025-10-08,15071.85
703032,FL4031,6018,6010,2025-06-20,42659.65
703033,FL4032,6017,6001,2025-06-10,72557.94
703034,FL4033,6005,6028,2025-06-29,57949.03
703035,FL4034,6013,6004,2025-08-02,65317.02
703036,FL4035,6026,6015,2025-11-19,17235.47
703037,FL4036,6008,6030,2025-02-01,23751.27
703038,FL4037,6008,6017,2025-07-29,74166.69
703039,FL4038,6023,6025,2025-08-28,39206.46
703040,FL4039,6005,6004,2025-01-01,18327.66
703041,FL4040,6010,6013,2025-01-05,4528.55
703042,FL4041,6024,6004,2025-11-13,35302.15
703043,FL4042,6016,6025,2025-09-05,16908.82
703044,FL4043,6029,6026,2025-04-26,46562.56
703045,FL4044,6019,6005,2025-10-01,27476.01
703046,FL4045,6029,6013,2025-05-30,24412.92
703047,FL4046,6026,6018,2025-09-01,62428.87
703048,FL4047,6018,6016,2025-09-27,52780.65
703049,FL4048,6026,6006,2025-09-26,26228.93
703050,FL4049,6017,6020,2025-12-12,18003.33
703051,FL4050,6004,6014,2025-04-30,69154.79
703052,FL4051,6013,6014,2025-12-15,32423.92
703053,FL4052,6009,6017,2025-06-29,38531.63
703054,FL4053,6028,6001,2025-09-01,71353.95
703055,FL4054,6002,6016,2025-07-23,17257.07
703056,FL4055,6017,6001,2025-07-02,47637.21
703057,FL4056,6029,6011,2025-09-11,36554.91
703058,FL4057,6008,6017,2025-02-27,65726.95
703059,FL4058,6028,6018,2025-06-26,28518.02
703060,FL4059,6027,6016,2025-07-04,57336.06
703061,FL4060,6008,6029,2025-09-02,35654.57
703062,FL4061,6006,6026,2025-11-10,8040.34
703063,FL4062,6020,6016,2025-04-04,24314.0
703064,FL4063,6028,6009,2025-11-18,15507.42
703065,FL4064,6025,6011,2025-04-21,25822.78
703066,FL4065,6010,6012,2025-09-02,34128.5
703067,FL4066,6029,6005,2025-12-06,22948.61
703068,FL4067,6010,6002,2025-10-04,16755.88
703069,FL4068,6025,6020,2025-02-08,34757.76
703070,FL4069,6007,6011,2025-09-30,38539.9
703071,FL4070,6022,6028,2025-06-06,55308.04
703072,FL4071,6002,6021,2025-10-04,60142.01
703073,FL4072,6030,6017,2025-11-20,16566.68
703074,FL4073,6002,6002,2025-05-30,6994.28
703075,FL4074,6007,6010,2025-03-23,12425.2
703076,FL4075,6008,6002,2025-06-30,18012.48
703077,FL4076,6013,6008,2025-10-06,38538.11
703078,FL4077,6003,6028,2025-06-22,24064.05
703079,FL4078,6020,6026,2025-08-25,63893.71
703080,FL4079,6014,6016,2025-09-26,10089.77
703081,FL4080,6024,6028,2025-08-24,39597.34
703082,FL4081,6027,6011,2025-12-20,6770.74
703083,FL4082,6016,6030,2025-09-30,63492.84
703084,FL4083,6013,6008,2025-03-10,6223.12
703085,FL4084,6007,6026,2025-06-06,58703.65
703086,FL4085,6025,6022,2025-01-19,57380.09
703087,FL4086,6027,6022,2025-12-04,36354.71
703088,FL4087,6020,6020,2025-10-20,26697.82
703089,FL4088,6013,6021,2025-07-06,22543.28
703090,FL4089,6024,6015,2025-01-03,11824.13
703091,FL4090,6008,6009,2025-06-14,72695.28
703092,FL4091,6023,6029,2025-02-13,60423.4
703093,FL4092,6004,6023,2025-07-24,36762.09
703094,FL4093,6003,6019,2025-01-07,11582.58
703095,FL4094,6018,6024,2025-10-22,8009.7
703096,FL4095,6022,6027,2025-03-28,70479.81
703097,FL4096,6028,6008,2025-10-11,31776.66
703098,FL4097,6017,6023,2025-05-21,29450.72
703099,FL4098,6029,6024,2025-10-18,9459.6
703100,FL4099,6006,6027,2025-10-23,29085.74
703101,FL4100,6010,6022,2025-04-14,6329.4
703102,FL4101,6004,6015,2025-02-09,18272.29
703103,FL4102,6024,6001,2025-03-28,23605.62
703104,FL4103,6029,6020,2025-02-06,70695.7
703105,FL4104,6008,6006,2025-07-06,24444.7
703106,FL4105,6006,6023,2025-10-10,9103.85
703107,FL4106,6014,6026,2025-04-04,53169.05
703108,FL4107,6007,6007,2025-11-14,55746.34
703109,FL4108,6026,6020,2025-03-27,43360.41
703110,FL4109,6026,6009,2025-08-02,17800.91
703111,FL4110,6024,6025,2025-11-27,8347.34
703112,FL4111,6018,6025,2025-01-27,55001.57
703113,FL4112,6009,6014,2025-09-03,39216.28
703114,FL4113,6005,6019,2025-01-07,22400.63
703115,FL4114,6026,6019,2025-04-12,68509.36
703116,FL4115,6019,6002,2025-05-06,22779.49
703117,FL4116,6013,6001,2025-03-09,31562.01
703118,FL4117,6016,6018,2025-08-16,69870.95
703119,FL4118,6014,6010,2025-02-21,44474.03
703120,FL4119,6023,6002,2025-06-09,59502.53
703121,FL4120,6014,6004,2025-05-20,7013.45
703122,FL4121,6023,6028,2025-04-03,11202.25
703123,FL4122,6030,6025,2025-08-20,65444.85
703124,FL4123,6007,6009,2025-07-27,36159.8
703125,FL4124,6002,6024,2025-11-25,15679.39
703126,FL4125,6023,6024,2025-03-14,44409.15
703127,FL4126,6022,6018,2025-01-24,4015.93
703128,FL4127,6020,6001,2025-07-13,7497.76
703129,FL4128,6019,6025,2025-10-12,21984.51
703130,FL4129,6013,6011,2025-04-13,74259.75
703131,FL4130,6018,6005,2025-09-20,54278.27
703132,FL4131,6004,6026,2025-01-06,10482.71
703133,FL4132,6029,6021,2025-10-16,14846.61
703134,FL4133,6013,6008,2025-04-27,41289.74
703135,FL4134,6016,6004,2025-06-23,62981.37
703136,FL4135,6019,6023,2025-10-14,36559.73
703137,FL4136,6011,6015,2025-05-20,24783.22
703138,FL4137,6004,6016,2025-08-24,73204.07
703139,FL4138,6010,6018,2025-06-06,72149.75
703140,FL4139,6002,6007,2025-12-20,62905.06
703141,FL4140,6010,6024,2025-05-24,68735.6
703142,FL4141,6015,6029,2025-04-14,40740.82
703143,FL4142,6019,6024,2025-11-11,19562.89
703144,FL4143,6011,6012,2025-01-18,72377.14
703145,FL4144,6020,6027,2025-01-23,17076.48
703146,FL4145,6009,6010,2025-07-22,34883.62
703147,FL4146,6014,6026,2025-02-23,7432.02
703148,FL4147,6023,6013,2025-12-06,30128.11
703149,FL4148,6029,6017,2025-11-01,49903.82
703150,FL4149,6001,6021,2025-05-11,51816.24
703151,FL4150,6012,6007,2025-11-24,60692.29
703152,FL4151,6004,6011,2025-04-18,56025.34
703153,FL4152,6006,6030,2025-11-25,20457.11
703154,FL4153,6007,6005,2025-11-27,13044.75
